,text,Subjectivity,Polarity,Analysis
8321,ethealthworld factors that will decide the cost the covid19 vaccine covidvaccine oxfordastrazeneca… httpstcootfwvd2xad,0.0,0.0,Neutral
8322,despite there back normality for million families there hope that lives will saved through vaccin… httpstconrper6lpni,0.0,0.0,Neutral
8323,update million additional doses any eventual covid19 vaccines will secured for delivery poore… httpstconkqqaxjrqi,0.0,0.0,Neutral
8324,national punebased seruminstindia announces that will get another million funds from bill and melind… httpstco1bwkdfk1ve,0.0,0.0,Neutral
8325,trump will the same when the covidvaccine comes out then add expense trumptaxreturn httpstcotjm3ick8fx,0.0,0.0,Neutral
8326,april most likely the earliest will have covid19 vaccine that ready distributed the public httpstcotyecuzize9,0.175,0.175,Positive
8327,vaccinesarenotsafe covidvaccine flujab ask yourself why are they faking the jabs what are they injecting into… httpstcord4iyuqywe,0.0,0.0,Neutral
8328,ethealthworld serum institute make additional million covid19 vaccine doses covidvaccine… httpstco8wx6ouo02u,0.0,0.0,Neutral
8329,over professionals including researchers and bioethicists urged pfizer and german partner biontech wait httpstcoaqab98tb7z,0.0,0.0,Neutral
8330,fml now they reckon that something sharks can used make covid vaccine fuckoff getfucked leave sharks… httpstcogkalhvvftq,0.0,0.0,Neutral
8331,chances are that most the manufacturing will end being nvx2373 not the oxfordazn covidvaccine nvax,0.5,0.5,Positive
8332,according new advice put together the joint committee vaccination and immunisation dental teams should httpstcooxkusvdq2m,0.13636363636363635,0.13636363636363635,Positive
8333,the world looking hard for volunteers for this damn vaccine why not test convicted child molesters… httpstco3zyo6cmtsg,-0.2916666666666667,-0.2916666666666667,Negative
8334,the union health ministry recently launched the online portal and national clinical registry dedicated covid19… httpstcovskit3lzpp,0.0,0.0,Neutral
8335,boris’s reply billgates with replies turned off all can’t tell him stick his toxic vaccines where the… httpstcodzzo3nwwfq,0.0,0.0,Neutral
8336,200mn doses covid19 vaccine manufactured serum institute india covid19 covidvaccine kalingatv httpstcognuidfqidh,0.0,0.0,Neutral
8337,can people object covidvaccine yes they can have false beliefs measles mumps and rubella mmr vaccine httpstcovibvv7r4ig,-0.4000000000000001,-0.4000000000000001,Negative
8338,serum institute boost production covid19 vaccine dose read more httpstcokadhst9ovb… httpstcoygrhmzwaud,0.5,0.5,Positive
8339,serum institute manufacture 200mn doses covid19 vaccine covid19india covidvaccine httpstcocgzhtgjoek,0.0,0.0,Neutral
8340,twenty coronavirus patients recovered and discharged confirmed the health promotion bureau covid19 coronavirus… httpstcoenzh4qxdf6,0.4,0.4,Positive
8341,who covid19 covid19millionaires covidvaccine worldtourismday amnesty ripmanisha btsonfallond1… httpstcofszxyhg9f5,0.0,0.0,Neutral
8342,scientists oxford university have made breakthrough the quest find covid19 vaccine vital preparation… httpstcot2y1kbencq,0.1,0.1,Positive
8343,seruminstindia has said that aims make additional crore doses covid19 vaccine for low and middle… httpstcohctjxz2fki,0.0,0.0,Neutral
8344,for those who missed coerced vaccination not mandatory but travel without vaxxed covidvaccine httpstco1vmhfvvtpk,0.0,0.0,Neutral
8345,cat que virus icmr warns india about new virus from china news newdelhi coronavirus china india who… httpstco4ci12fn6n6,0.13636363636363635,0.13636363636363635,Positive
8346,the announcement came part the collaboration between sii gavi vaccine alliance and the bill amp melinda gates… httpstcoke8qlyw34j,0.0,0.0,Neutral
8347,will the vaccine save christmas bmogamuk chief economist steven bell reflects the past week and what this mig… httpstco22ny5wxgds,-0.25,-0.25,Negative
8348,looking for covid19 vaccine update use this government portal httpstcovpmjp6rgjs covid19 covidvaccine httpstcoxlbnmko9nb,0.0,0.0,Neutral
8349,seruminstindia extends its ongoing association with gatesfoundation gavi will make additional vaccines… httpstcobgjjdnqs2l,0.0,0.0,Neutral
8350,seruminstindia produce additional million covidvaccine doses for india and low and middleincome… httpstcou3al6wvkps,0.0,0.0,Neutral
8351,ethealthworld deputy chief calls for more usd billion for vaccine tests covidvaccine vaccine… httpstco8wxq1cyykx,0.5,0.5,Positive
8352,elon musk says and his family wont get coronavirus vaccine when becomes available httpstcoasdgh8lr2m imwithelon covidvaccine,0.4,0.4,Positive
8353,over professionals including researchers and bioethicists urged pfizer and german partner biontech wait httpstco0ixydnlvm1,0.0,0.0,Neutral
8354,this comment billgates important are doing lots worrying about covidvaccine but is… httpstcogloi6hqe8b,0.4,0.4,Positive
8355,union health minister unveils web portal for covid19 vaccine drharshvardhan healthminister ministryofhealth… httpstcoegkjinxi4r,0.0,0.0,Neutral
8356,they really pushing the minority advertisement element makes sick yhwh yahuahmatters covid covid19… httpstcobjnn3nyo8d,-0.2571428571428571,-0.2571428571428571,Negative
8357,coronavirus vaccine china’s kangtai gets approval for clinical trial covid vaccine covidvaccine httpstcoib3pxygjel,0.0,0.0,Neutral
8358,the one who falls and gets stronger than the one who never tried not fear failure but rather fear not try… httpstcow4ycpgnjye,-0.3166666666666667,-0.3166666666666667,Negative
8359,your precious covidvaccine httpstcom166cman1i,0.5,0.5,Positive
8360,race covid19 cure russian scientist behind sputnikv vaccine backs wartime rollout coronavirus… httpstcoglqg0vjb1u,-0.2,-0.2,Negative
8361,therickydavila robcinos agree will interesting see the statistics magas who may may not agree to… httpstcot9ujpn2btk,0.5,0.5,Positive
8362,euindo avigyansingh18 tourismgoi ani pibindia pmoindia narendramodi kirenrijiju amitshah piyushgoyal… httpstcofxsb3vsznr,0.0,0.0,Neutral
8363,health policy the vaccine portal for covid19 and national clinical registry for covid19 developed icmrdelhi… httpstcogaoqkvocpm,0.1,0.1,Positive
8364,first covid19 vaccine likely early says harsh vardhan httpstcoyjowvddjhv covid19 covidvaccine harshvardhan,0.03749999999999999,0.03749999999999999,Positive
8365,nah ill pass qualcomm ships edge chip with expanded power for biometric video processing integration… httpstcov3jlaysffy,-0.5,-0.5,Negative
8366,govt launches web portal for covid vaccine development govtlaunches covidvaccine httpstcow6tve6jl87,0.0,0.0,Neutral
8367,about covid19 vaccine candidates are now different stages clinical trials across the world… httpstcowdm8ddhslw,0.0,0.0,Neutral
8368,likeminded nations can collaborate covidvaccine supplychain narendramodi danish pm… httpstco74k6nh3pkd,0.0,0.0,Neutral
8369,vaccines arent power play for government matter which said your the spectrum your this aint different… httpstcogoq1bfkc0v,0.0,0.0,Neutral
8370,many many many reasons hate realdonaldtrump covid19 covidvaccine vaccinessavelives httpstcobilq16knfl,0.175,0.175,Positive
8371,nhkworldnews the next battle would administer the covidvaccine all people even the antivaccers,0.0,0.0,Neutral
8372,three individuals have tested positive for covid19 the epidemiology unit confirmed yesterday 1155pm… httpstcomnlwp0x5af,0.31363636363636366,0.31363636363636366,Positive
8373,the malevolent repression the socialcredit system amp obediencebased value but who sets the behavioral crite… httpstcoiluzexnwdh,-0.7999999999999999,-0.7999999999999999,Negative
8374,the malevolent repression the socialcredit system amp obediencebased value but who sets the behavioral criter… httpstcoolkbkp11ta,-0.7999999999999999,-0.7999999999999999,Negative
8375,health regulator pauses inovios coronavirus vaccine trial coronaviruspandemic covid19 covidvaccine track… httpstcoto6pwdguan,0.0,0.0,Neutral
8376,elon musk says won’t get coronavirus vaccine because he’s ‘not risk’ and even when vaccines are readily acc… httpstco1x2rc2clnt,0.2,0.2,Positive
8377,every week are going share the latest news covid19 canada just signed new agreements secure addition… httpstcoeqaq3c1tm1,0.34545454545454546,0.34545454545454546,Positive
8378,resist forced vaccination people never accept things are not they seem will our demise covidvaccine plandemic covid19,-0.30000000000000004,-0.30000000000000004,Negative
8379,idk many are date this but contacttracing covidvaccine amp consequent digitalidubi payment syst… httpstcoufdeabef56,0.5,0.5,Positive
8380,covidvaccine planned mandtatory newyork good luck with that coumo httpstcojmc8ymnk6q,0.7,0.7,Positive
8381,how feel confident that covid19 vaccine safe via yahoonews covid19 coronavirrus covidvaccine… httpstcog2fd1cmz3m,0.5,0.5,Positive
8382,second covidvaccine put hold while the fda investigates the delivery method for this dna vaccine inovio has… httpstconqhcgc6tiy,0.0,0.0,Neutral
8383,why professor wilkinson neonatalethics supports the world’s first covidvaccine challenge trial secret locat… httpstcovahdfy873j,-0.07500000000000001,-0.07500000000000001,Negative
8384,you wear mask voluntarily but mandated state please retweet stay healthy… httpstco6xizz8lhuw,0.0,0.0,Neutral
8385,how efficiently and effectively transition between administrations this one covidvaccine covid19… httpstcol25rsiaspg,0.6,0.6,Positive
8386,govkemp governorplease tell people they can opt out right far appears these will forced test vul… httpstcomqa4yzjreh,0.028571428571428543,0.028571428571428543,Positive
8387,magic covidvaccine httpstco4mca4zzh7r,0.5,0.5,Positive
8388,using mrna vaccine makers not need produce viral proteins grow viruses methods that are used more… httpstcor2ma11ikxn,0.0,0.0,Neutral
8389,coronavirus vaccine conversations swirl new york governor andrewcuomo said the state will conduct their own re… httpstcowdy6h4eme8,0.36818181818181817,0.36818181818181817,Positive
8390,thorough review the current state several sarscov2 vaccines development nature the authors suggest httpstco09tme871tp,0.0,0.0,Neutral
8391,sngx new details covid19 vaccine coronavirus covidvaccine httpstcoizn26taydz httpstcolythsgyiga,0.13636363636363635,0.13636363636363635,Positive
8392,did you know pharma has zero liability youyour family are hurtkilled covidvaccine and the same true… httpstcotostgphycu,0.0,0.0,Neutral
8393,canada could and should commit donating these excess doses but theres little equitable about having wait… httpstcowmfalvktr4,-0.1875,-0.1875,Negative
8394,what this means you want safe properly tested effective vaccine vote for joe biden amp kamala harris… httpstcogakfxonu1j,0.3666666666666667,0.3666666666666667,Positive
8395,has orders america show every nursing home with covidvaccinebut now already showing under pre… httpstco9xnxciut21,0.0,0.0,Neutral
8396,covidー19 covidvaccine try out first politicians httpstco16sjdiofu1,0.25,0.25,Positive
8397,whats like participate covidvaccine trial whats like get covid whats like recover from… httpstcohjjpchzhw4,0.0,0.0,Neutral
8398,what does the five point plan mean what happens the worlds poorest don’t want the billgates covidvaccine httpstcopzkxzk9ymv,-0.3125,-0.3125,Negative
8399,throughout unga75 have listened many countries express their concern they will not have access httpstcoujc9mkiucb,0.5,0.5,Positive
8400,holy fuck he’s open league with billgates not even fig leaf pretence now the trajectory beyond qu… httpstcofq0xqgbrvw,-0.2,-0.2,Negative
8401,bet vaccine will approved and released few days before the elections and trump will take all the credit an… httpstcogywc3w7cew,-0.2,-0.2,Negative
8402,thanks bogochisaac for flagging this indepth look covid19 vaccines development floriankrammer httpstcosp72fixoth,0.2,0.2,Positive
8403,please register and part nhs covid19 vaccine research covidvaccine httpstcoxxpsjj9dgl,0.0,0.0,Neutral
8404,aajtak backcodo debate about economy covidvaccine unemployement aajtak worst news channel godimedia,-1.0,-1.0,Negative
8405,clinical research ageism real exemplified exclusion older adults from all sorts trials in… httpstcowgclr7mnbg,0.18333333333333335,0.18333333333333335,Positive
8406,check out our latest blog post that explains how mrna vaccines work httpstcoli8ojv3htd acuitastherapeutics… httpstcokc8j9h7qpe,0.5,0.5,Positive
8407,the first study heard about had cut off middle age age too old never mind hour work httpstco4cl1akzjxm,0.11666666666666665,0.11666666666666665,Positive
8408,join 3pmet foxbusiness clamancountdown for lizclaman and weve got rose garden event httpstcoq0qo0hefwi,0.6,0.6,Positive
8409,ino have add told soif didnt sell after the secrecy around their phase data subdermal elect… httpstcob7gqrqsxxe,0.0,0.0,Neutral
8410,you have spare minutes sign the nhs covid19 vaccine research registry did bepartofresearch… httpstcosa115lqmcv,0.0,0.0,Neutral
8411,covid19 vaccines will free for americans warp speed officials say httpstcowklx0wkoge nytimes… httpstcomzgghmkzhy,0.4,0.4,Positive
8412,ogen strong antibody response covid vaccine coronavirus covidvaccine antibodies httpstcocuk9hfbpwo httpstco0cund04mz4,0.4333333333333333,0.4333333333333333,Positive
8413,htbx fill ‘er new clinical candidates and plenty cash covidvaccine celltherapy antibodies httpstcoxrtbf9nbnh,0.13636363636363635,0.13636363636363635,Positive
8414,coronavirus early vaccine may just alleviate symptoms scientists warn via independent covid19 coronavirus… httpstcoximzkvjypj,0.05,0.05,Positive
8415,dear vaccine would you come bit quick jerking junk off your thoughts covidvaccine coronavirusindia,0.3333333333333333,0.3333333333333333,Positive
